s1,s2,Tweet_Id,Created_At,Timestamp_ms,Text,Keyword,User_Id,Screen_name,Description,Retweet_cnt,Favorite_count,Friend_cnt,Location,Geo
4149,1848,8.44E+17, Mon Mar 20 18:09:13 +0000 2017,1.49003E+12, good pussy make u do hard drugs like meth and heroin,  heroin,297235907, Guru_Jeremy, new age sexpert. petty astrologist... seek my knowledge and you will be unstoppable. guruism is the wave.  sc jeremysensei,0,0,19439, Dallas: TX, None
4152,1851,8.44E+17, Mon Mar 20 18:33:24 +0000 2017,1.49003E+12, @drhaque 1. israel  being a democracy  is our ally a damn good one 2. heroin is from muslim afghanistan 3. 911 ,  heroin,3228624627, FLjtrg, i guard usa values  back trump  proud catholic  no to islams deathcult banislam  iisrael jesus saved my life 31116  go cubs  blackhawks packers,0,0,1572, Florida: USA, None
4153,1852,8.44E+17, Mon Mar 20 18:45:07 +0000 2017,1.49004E+12, @artiequitter take a shot of heroin then go on opie to yell about how howard sold out.,  heroin,47839962, cali94612, none,0,0,649, San Francisco: CA, None
4155,1854,8.44E+17, Mon Mar 20 18:50:05 +0000 2017,1.49004E+12, people need to stop taking xanax,  xanax,560021806, PhillTimes, 19 | georgia | visual artist |,0,0,914, Warner Robins: GA, None
4156,1855,8.44E+17, Mon Mar 20 19:08:10 +0000 2017,1.49004E+12, lmaooooooo like whatttttttt maybe just dont do heroin that might work  ,  heroin,319263889, nfabz, stuck in the mud.,0,0,369, Sound Beach: NY, None
4157,1856,8.44E+17, Mon Mar 20 19:08:16 +0000 2017,1.49004E+12, the day i dont have any tylenol is when i feel like im about to die,  tylenol,2849967875, yr_livvy, peace and prosperity,0,0,1319, Atmore: AL, None
4158,1857,8.44E+17, Mon Mar 20 19:19:30 +0000 2017,1.49004E+12, i dont wanna keep taking these promethazine pills or these tylenol 3s but my pain starting to come back,  tylenol,294934981, KayMelanin, 19  blessed,0,0,195, Detroit: MI, None
4159,1858,8.44E+17, Mon Mar 20 19:36:04 +0000 2017,1.49004E+12, i need some ibuprofen ,  ibuprofen,2209869469, cito_hemphill1, cito hemphilltoledo chandler track  football tmc  |1117 rip gma| lackofworries,0,0,3548, Chandler: AZ, None
4162,1861,8.44E+17, Mon Mar 20 19:39:40 +0000 2017,1.49004E+12, @shinyconnor oh please. i mix xanax with alcohol for breakfast,  xanax,394702063, sorryimalex, idol of roses  iconic soul |  |  | snackchat sorryimalex,0,0,72396, Los Angeles: CA, None
4165,1864,8.44E+17, Mon Mar 20 19:44:16 +0000 2017,1.49004E+12, only thing keeping me together is ibuprofen and tiger balm,  ibuprofen,8.42E+17, teefromthewest7, mackin and hangin,0,0,130, Philadelphia: PA, None
4166,1865,8.44E+17, Mon Mar 20 19:52:21 +0000 2017,1.49004E+12, in desperate need of a xanax and a nap,  xanax,3436717547, jasanchez125, none,0,0,110, East Stroudsburg: PA, None
4174,1874,8.44E+17, Mon Mar 20 20:16:48 +0000 2017,1.49004E+12, you say theres a god  and you say youve got proof. well ive lost friends to heroin  so whats your god trying to prove,  heroin,7.59E+17, Jai_Wat, jai  21  a little bitch in the north east  apathetically optimistic,0,0,154, Westfield: MA, None
4176,1876,8.44E+17, Mon Mar 20 20:32:28 +0000 2017,1.49004E+12, construction underway on facility to help women with opioid addiction at western carolina rescue ministries. 530 ,  opioid,37069709, AbsoluteLe, news 13 wlostv reporter. honors include fourteen emmys and five murrows. got any good story ideas,0,0,914, ASHEVILLE: NC, None
4178,1879,8.44E+17, Mon Mar 20 20:42:19 +0000 2017,1.49004E+12, when a heroine over dose comes in amp is revived by narcan amp hits u in the face amp ur natural reflex is to punch back amp u break his nose ,  heroin,148980411, mmstrobel, ,0,0,117, New Orleans: LA, None
4181,1883,8.44E+17, Mon Mar 20 21:03:42 +0000 2017,1.49004E+12, god bless global entry. and xanax 9hourslumber  @ tom bradley international terminal tbit  @laxofficial ,  xanax,25613074, adventuresofjon, cali native  columbia grad  adventure planner  professional party monster  edm lover,0,0,293, West Hollywood: CA, {'coordinates': [33.94332098: -118.40870843]: 'type': 'Point'}
4186,1889,8.44E+17, Mon Mar 20 21:09:56 +0000 2017,1.49004E+12, i worked too hard to be on xanax all the time... are you kidding me hoe,  xanax,1465359866, mstaylordall, emceetv  twerkgod twerkgodlive concert april 29th ,0,0,3410, Detroit: Michigan, None
4191,1894,8.44E+17, Mon Mar 20 21:24:11 +0000 2017,1.49005E+12, if you dont know what a fake xanax looks like you shouldnt be taking xans,  xanax,7.72E+17, slumpdyboi, only got my eyes on that money,0,0,259, Fontana: CA, None
4192,1895,8.44E+17, Mon Mar 20 21:28:44 +0000 2017,1.49005E+12,  eye dont deal narcotics ,  narcotic,161549157, NichyTay,  i wont be here long  merons,0,0,198, New York: NY, None
4197,1900,8.44E+17, Mon Mar 20 21:39:14 +0000 2017,1.49005E+12, americans eat 80 of the worlds opioids.  ,  opioid,13251052, mattdarby, rubyist@rackspace. hacker. intj. chaotic good. welfare grandchild of immigrants.,0,0,743, Columbus: Ohio, None
4208,1911,8.44E+17, Mon Mar 20 22:24:48 +0000 2017,1.49005E+12, pills took over this generation  a lot of mfs be addicted to percs and xanax,  xanax,551312258, Pretty_Jaeee, minding my fucking business. ripdad,0,0,888, Philadelphia: PA, None
4210,1913,8.44E+17, Mon Mar 20 22:32:52 +0000 2017,1.49005E+12, the opioid problem is so bad in ohio how bad is it one county rented a trailer as a temporary morgue. nojoke  ,  opioid,252832790, mikemyers614, marketer by trade  writer by choice. works @nationwide. inaugural cmworld community champion award winner. not the guy from shrek  snl  the halloween movies.,0,0,2610, Dublin: OH, None
4211,1914,8.44E+17, Mon Mar 20 22:36:20 +0000 2017,1.49005E+12, central ohio march madness against heroin is saturday at be ministries in marionoh. starts at 11 am. startoday lifeinmarion marionmade,  heroin,4247749349, AndrewCarterMS, life in marion reporter for the @themarionstar and  startoday lifeinmarion beagles mainecooncats tampabaybuccaneers,0,0,1145, Marion: OH, None
4212,1915,8.44E+17, Mon Mar 20 22:40:42 +0000 2017,1.49005E+12, most teens who abuse opioids 1st got them from a doctor  via @livescience,  opioid,2776179762, Sibilia_tweets, professional school counselor from new jersey scchat sccrowd,0,0,343, New Jersey: USA, None
4215,1918,8.44E+17, Mon Mar 20 22:50:17 +0000 2017,1.49005E+12, hometown heroin a townsquare tonight town hall event radio wobm news newjersey jerseyshore ,  heroin,67796451, ShawnieMikes, morning radio host 92.7 wobm toms river  new jersey @wobm instagramshawniemikes facebookshawnmichaels wobm,0,0,1973, Toms River: NJ, {'coordinates': [40.00941634: -74.16510674]: 'type': 'Point'}
4218,1921,8.44E+17, Mon Mar 20 22:57:34 +0000 2017,1.49005E+12, vr reduces pain in burn victims at the same rate as opiates  so could media companies become heathcare companie ,  opiate,785709745, LLondonator, partnering with corporations to fuel exponential thinking  innovation for the global good. contemplating the future of work  entertainment.,0,0,975, San Francisco: CA, None
4219,1922,8.44E+17, Mon Mar 20 22:58:03 +0000 2017,1.49005E+12, dont do xanax if you trynna keep your guard up,  xanax,1664513334, Eltonrollsup, wait relax im in la beatsforthe10@gmail.com,0,0,361, Los Angeles: CA, None
4220,1923,8.44E+17, Mon Mar 20 23:07:52 +0000 2017,1.49005E+12, at least its not balloons of heroine ,  heroin,2262033925, NotMikeTolbert,21,0,0,347, Spartanburg: SC, None
4221,1924,8.44E+17, Mon Mar 20 23:08:30 +0000 2017,1.49005E+12, at least its not balloons of heroin ,  heroin,2262033925, NotMikeTolbert,21,0,0,347, Spartanburg: SC, None
4222,1925,8.44E+17, Mon Mar 20 23:10:11 +0000 2017,1.49005E+12, i think i figured how to cure that dudes opioid induced constipation  smokehouse pork pizza from little caesars,  opioid,31524049, StantonThe3rd, arsenal. the u. braves. panthers. theresistance,0,0,1116, Estero: FL, None
4224,1927,8.44E+17, Mon Mar 20 23:15:18 +0000 2017,1.49005E+12, dont these nazi kkks dare disrespect jane austen  feminist icon.  she was one of the very first heroines of litera ,  heroin,1074617203, andreaisnothere, ig andreahgresist,0,0,350, Los Angeles: CA, None
4227,1931,8.44E+17, Mon Mar 20 23:35:53 +0000 2017,1.49005E+12, @marianhelll wait im 48 too i aint see hydros on the bottom,  hydros,4334198722, jujuboo6898, eighteen | njca | future esthetician,0,0,957, Rancho Cucamonga: CA, None
4228,1932,8.44E+17, Mon Mar 20 23:38:51 +0000 2017,1.49005E+12, @logandonnelly14 @sheldyn youre pretty angry for a guy who does a lot of xanax,  xanax,1099687117, AlecJanysek, ut 2018,0,0,152, Austin: Texas, None
4230,1934,8.44E+17, Mon Mar 20 23:38:54 +0000 2017,1.49005E+12, @chiefhaledpd @gloverdpd @maxdpd @southdallascp npos make two arrests and seize narcotics during foot patrol of wh ,  narcotic,7.06E+17, DPDSENPO, the official twitter account for the southeast neighborhood police office npo. this acct is not monitored on a 24 hr basis. for emergencies call 911.,0,0,174, Dallas: TX, None
4233,1937,8.44E+17, Mon Mar 20 23:55:10 +0000 2017,1.49005E+12, mayor larsons top priorities address opioid epidemic  the housing shortage  and build energy and economic development,  opioid,16695552, KevinJacobsen, assistant nd  former anchor @ @kbjr6news  @cbs3duluth | husband  human to cat  dog  @lyndonvsc alum  100 dane  native nyer. kjacobsen@kbjr6.com,0,0,3019, Duluth: MN, None
4234,1938,8.44E+17, Mon Mar 20 23:57:52 +0000 2017,1.49005E+12, vr reduces pain in burn victims better than opiates so could media companies become heathcare companies suep ,  opiate,785709745, LLondonator, partnering with corporations to fuel exponential thinking  innovation for the global good. contemplating the future of work  entertainment.,0,0,975, San Francisco: CA, None
4235,1939,8.44E+17, Tue Mar 21 00:01:12 +0000 2017,1.49005E+12, put xanax in ur froot ,  xanax,7.26E+17, gumboart, im so sorry but ill never say it again. rip me 19982026                   ,0,0,115, Los Angeles: CA, None
4236,1940,8.44E+17, Tue Mar 21 00:03:06 +0000 2017,1.49005E+12, 11 maryland and virginia residents age 3163 worked together to sell more than 1 million in heroin  prosecutors sa ,  heroin,81913437, WashingtonCP, latest news from washington  dc. updates are frequent. for local news addicts.,0,0,14, Washington: DC, {'coordinates': [38.90181532: -77.03733586]: 'type': 'Point'}
4237,1941,8.44E+17, Tue Mar 21 00:06:30 +0000 2017,1.49005E+12, mayor larson laid out three priorities for duluth in 2017  1 opioid addiction 2 housing shortage 3 energy and economic future,  opioid,3250065750, BaihlyWDIO, reporter for @wdiowirt. passionate storyteller soaking up the northland. hiker  reader  below average runner. please send story ideas to bwarfield@wdio.com.,0,0,550, Duluth: MN, None
4239,1943,8.44E+17, Tue Mar 21 00:09:07 +0000 2017,1.49005E+12, iteam heroin overdoses skyrocket in every jacksonville zip code jenese harris  ,  heroin,62050708, JacksonvilleCP, breaking news and weather updates from jacksonville.,0,0,10, Jacksonville: FL, {'coordinates': [30.32633066: -81.65339546]: 'type': 'Point'}
4241,1945,8.44E+17, Tue Mar 21 00:09:49 +0000 2017,1.49005E+12, once home  i  gave johnny his med. bob gave out treats. i finally ate. took usual meds  amp new.  plus tylenol. still in pain.,  tylenol,7.35E+17, Denise_Marie_47, author. mom. wife. look for my first book  the adventures of sammy the gerbil  in the childrens section. contact me at denisetbechtold@gmail.com.,0,0,3937, Kentucky: USA, None
4242,1946,8.44E+17, Tue Mar 21 00:10:23 +0000 2017,1.49006E+12, proud to share information on healingnyc our plan to combat opioid  abuse  at community board 10 bayridge ,  opioid,214976391, mayorsCAU, the mayors community affairs unit connects nyc neighborhoods  new yorkers to city hall. ,0,0,2100, New York: NY, None
4244,1948,8.44E+17, Tue Mar 21 00:25:27 +0000 2017,1.49006E+12, household opioid prescriptions  overdose risk for young children via @sickkidsnews  ht ,  opioid,3251833583, DeepaKattail, pediatric anesthesiologist @hopkinskids|assistant prof @hopkinsmedicine|mhs candidate @gtpci @johnshopkinssph| pedsanes pedspain,0,0,389, Maryland: USA, None
4245,1949,8.44E+17, Tue Mar 21 00:35:45 +0000 2017,1.49006E+12, @blakjordanbreen also  for marketing purposes  its a nice multiethnic group of heroines to garner positive goodwill with fans.,  heroin,27449834, MTFIII, sports  politics  entertainment  commerce  technology  relationships and law spectral enthusiast public intellectual 9 blogger,0,0,806, Brooklyn: NY, None
4250,1954,8.44E+17, Tue Mar 21 00:47:27 +0000 2017,1.49006E+12, unlikelymotherlyadvice pot is fine. but dont ever touch heroin  meth  or a can of spray paint. those are trashy drugs for trashy people.,  heroin,1110761214, MarthaReckless, boundless creativity. fairly inappropriate. slightly loony. @nmhschool  @ohiostate alum. mostly a wife  sometimes a chef  but an oxford comma lover always.,0,0,1389, Ohio: USA, None
4251,1955,8.44E+17, Tue Mar 21 00:52:00 +0000 2017,1.49006E+12, trying to overcome anxiety without xanax it proving to be interesting. xanax anxiety fml,  xanax,591182561, bgouthro, dog loving  coffee fanatic  wine crazed graphic designer  event planner and business owner all in one.,0,0,302, Florida: USA, None
4253,1957,8.44E+17, Tue Mar 21 00:57:01 +0000 2017,1.49006E+12, @cramersshirt this includes a 3700 er visit that the pediatrician told us to do a week prior. and sent us home w ibuprofen ,  ibuprofen,16783996, CAVandy, my instagram feed is  exgs salestrading but now im just financeadjacent  nevertheless  shepersisted,0,0,874, Chicago: IL, None
4257,1961,8.44E+17, Tue Mar 21 01:05:05 +0000 2017,1.49006E+12, @notwithherx @dimashqee heroin and bacha bazi dont really translate well to the battlefield,  heroin,261999994, martybrennan, observer and occasional commenter on culture  conflicts  and history. religiously confused diaspora irishman. supporter of a united ireland. freepalestine,0,0,1221, Indianapolis: IN, None
4258,1962,8.44E+17, Tue Mar 21 01:15:07 +0000 2017,1.49006E+12, a xanax. pretty much ,  xanax,2305544275, kristinaas_, young and dumb,0,0,286, Vacaville: CA, None
4261,1965,8.44E+17, Tue Mar 21 01:31:24 +0000 2017,1.49006E+12, something needs to be done about this heroin epidemic in new orleans . lord help the people . drug addiction is serious .,  heroin,3321185464, KarlaHilson, if you  dont like women who stand up for themselves  you wont like me  lsu18,0,0,387, New Orleans: LA, None
4263,1967,8.44E+17, Tue Mar 21 01:32:12 +0000 2017,1.49006E+12, when 67 of your patients are heroin users amp are in the hospital due to complications of the drug lt,  heroin,3321185464, KarlaHilson, if you  dont like women who stand up for themselves  you wont like me  lsu18,0,0,387, New Orleans: LA, None
4264,1968,8.44E+17, Tue Mar 21 01:32:44 +0000 2017,1.49006E+12, people are dying . now is the time to crack down. stop pulling people over for weed. get these heroin suppliers ,  heroin,3321185464, KarlaHilson, if you  dont like women who stand up for themselves  you wont like me  lsu18,0,0,387, New Orleans: LA, None
4266,1970,8.44E+17, Tue Mar 21 01:39:09 +0000 2017,1.49006E+12, the heroin addict in iron fist was a white guy with dreads. this show knows how to pay attention to detail very well.,  heroin,274828930, COOL_ASS_VERN, comedian from nyc. honest tweets about my life.,0,0,996, Brooklyn: New York, None
